,Date,State,Location,Food,Ingredient,Species,Serotype/Genotype,Status,Illnesses,Hospitalizations,Fatalities
18106,2014-11,Illinois,,,,Salmonella enterica,Newport,Confirmed,3,2.0,0.0
18107,2014-11,Illinois,Restaurant,,,,,,6,0.0,0.0
18108,2014-11,Illinois,,"Cucumbers (English, Mini, And Persian)",,Salmonella enterica,Javiana,Confirmed,4,2.0,0.0
18109,2014-11,Indiana,Restaurant,,,Staphylococcus aureus,,Confirmed,5,0.0,0.0
18110,2014-11,Kansas,Restaurant,,,Norovirus genogroup II,Unknown,Suspected,15,0.0,0.0
18111,2014-11,Kansas,Restaurant,,,,,,2,0.0,0.0
18112,2014-11,Maryland,Restaurant,,,,,,10,0.0,0.0
18113,2014-11,Massachusetts,Banquet Facility,,,Salmonella enterica,Enteritidis,Confirmed,144,4.0,0.0
18114,2014-11,Minnesota,Restaurant,Cookies; Salad Greens,,Norovirus genogroup II,,Confirmed,40,1.0,0.0
18115,2014-11,Minnesota,Restaurant,Macaroni And Cheese,,Norovirus,,Suspected,3,0.0,0.0
18116,2014-11,Minnesota,Fast Food Restaurant,,,Norovirus,,Suspected,6,0.0,0.0
18117,2014-11,Minnesota,Fast Food Restaurant,Salsa,,"Escherichia coli, Shiga toxin-producing",O111,Confirmed,3,0.0,0.0
18118,2014-11,Minnesota,Restaurant,Cobb Salad,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,6,0.0,0.0
18119,2014-11,Multistate,Fast Food Restaurant,Salad,Leaf Lettuce,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,11,2.0,0.0
18120,2014-11,Multistate,Restaurant; Catering Service,"Oysters, Raw",,Norovirus genogroup I,GI_2,Confirmed,22,0.0,0.0
18121,2014-11,Nevada,Restaurant; Private Home/Residence,,,Clostridium perfringens,,Confirmed,20,0.0,0.0
18122,2014-11,New Jersey,Restaurant; Private Home/Residence; Grocery Store,,,,,,26,0.0,0.0
18123,2014-11,New Jersey,Restaurant,,,,,,44,0.0,0.0
18124,2014-11,New Jersey,,"Egg-Containing Food, Other",,Salmonella enterica,Enteritidis,Confirmed,3,0.0,0.0
18125,2014-11,New York,Restaurant,,,Norovirus genogroup II,,Confirmed,20,0.0,0.0
18126,2014-11,New York,Restaurant,,,Staphylococcus aureus,,Suspected,16,1.0,0.0
18127,2014-11,New York,Restaurant,Tuna Burger,Tuna,Scombroid toxin,,Confirmed,2,0.0,0.0
18128,2014-11,New York,Restaurant,,,Norovirus genogroup II,,Suspected,7,0.0,0.0
18129,2014-11,North Carolina,Fast Food Restaurant; Restaurant; Private Home/Residence; Grocery Store,,,Staphylococcus aureus,,Confirmed,27,0.0,0.0
18130,2014-11,North Dakota,Banquet Facility,,,,,,26,0.0,0.0
18131,2014-11,North Dakota,,,,,,,29,1.0,0.0
18132,2014-11,Ohio,Restaurant,,,Norovirus,,Suspected,3,0.0,0.0
18133,2014-11,Ohio,Restaurant,,,Norovirus,,Suspected,2,0.0,0.0
18134,2014-11,Ohio,Private Home/Residence,"Turkey, Baked",,Campylobacter jejuni,,Confirmed,5,0.0,0.0
18135,2014-11,Ohio,Unknown,,,Norovirus,,Suspected,9,0.0,0.0
18136,2014-11,Oregon,,,,Salmonella enterica,Oranienburg,Confirmed,3,2.0,0.0
18137,2014-11,Oregon,Restaurant,Migas,,,,,7,0.0,0.0
18138,2014-11,Pennsylvania,Religious Facility,,,Salmonella enterica,Hvittingfoss,Confirmed,6,1.0,0.0
18139,2014-11,South Carolina,Restaurant,Beef,Beef,,,,14,0.0,0.0
18140,2014-11,South Carolina,Unknown,,,Salmonella enterica; Salmonella enterica,Derby; Agona,Confirmed; Confirmed,27,4.0,0.0
18141,2014-11,Tennessee,Grocery Store,,,Norovirus,,Suspected,5,0.0,0.0
18142,2014-11,Texas,Restaurant,,,,,,2,0.0,0.0
18143,2014-11,Texas,Private Home/Residence,,,,,,9,0.0,0.0
18144,2014-11,Texas,Fast Food Restaurant,,,,,,2,0.0,0.0
18145,2014-11,Texas,Restaurant,,,,,,2,0.0,0.0
18146,2014-11,Texas,Catering Service,Macaroni And Cheese; Mashed Potato/Gravy; Turkey,,Staphylococcus aureus,,Suspected,20,0.0,0.0
18147,2014-11,Utah,Restaurant,"Taco, Beef",Ground Beef,Clostridium perfringens,,Suspected,3,0.0,0.0
18148,2014-11,Utah,,,,"Escherichia coli, Shiga toxin-producing",O26,Confirmed,4,0.0,0.0
18149,2014-11,Virginia,School/College/University,,,Norovirus genogroup II,GII_6,Confirmed,84,0.0,0.0
18150,2014-11,Washington,Restaurant,,,,,,3,0.0,0.0
18151,2014-11,Washington,Nursing Home/Assisted Living Facility,Turkey,,Campylobacter,,Confirmed,19,2.0,0.0
18152,2014-11,Washington,Grocery Store,Tuna Steak,,Scombroid toxin,,Confirmed,2,0.0,0.0
18153,2014-11,Washington,Restaurant; Private Home/Residence,"Mexican Style Cheese, Pasteurized",,Listeria monocytogenes,,Confirmed,3,2.0,1.0
18154,2014-11,Washington,Hospital,Milkshake,,Listeria monocytogenes,,Confirmed,2,2.0,0.0
18155,2014-11,Washington,Restaurant,Pork Fried Rice,,Bacillus cereus,,Suspected,5,0.0,0.0
18156,2014-11,Wisconsin,Restaurant,,,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,4,0.0,0.0
18157,2014-12,Alabama,Restaurant,Rice,,Norovirus genogroup II,,Confirmed,4,0.0,0.0
18158,2014-12,Alaska,Restaurant,,,Norovirus genogroup II,,Confirmed,24,0.0,0.0
18159,2014-12,Alaska,Private Home/Residence,"Seal, Oil",,Clostridium botulinum,,Confirmed,3,3.0,0.0
18160,2014-12,California,Restaurant,"Avocado, Unspecified",,Norovirus unknown,,Suspected,4,0.0,0.0
18161,2014-12,California,Restaurant,,,,,,2,0.0,0.0
18162,2014-12,California,Private Home/Residence,,,Shigella sonnei,,Confirmed,11,0.0,0.0
18163,2014-12,California,Restaurant,,,,,,5,0.0,0.0
18164,2014-12,California,Restaurant,Hummus,,Bacterium,,Suspected,96,0.0,0.0
18165,2014-12,California,Restaurant,,,Norovirus unknown,,Suspected,4,0.0,0.0
18166,2014-12,California,Restaurant,,,"Escherichia coli, Enteroaggregative; Escherichia coli, Enteropathogenic",Unknown; Unknown,Suspected; Suspected,4,0.0,0.0
18167,2014-12,Colorado,Restaurant,Chicken; Rice,,Bacterium,,Suspected,2,0.0,0.0
18168,2014-12,Colorado,Private Home/Residence,,,Norovirus unknown,,Suspected,14,0.0,0.0
18169,2014-12,Colorado,Restaurant,,,,,,3,0.0,0.0
18170,2014-12,Connecticut,Restaurant,,,,,,5,0.0,0.0
18171,2014-12,Florida,Catering Service,Turkey,Turkey,Staphylococcus aureus,,Confirmed,141,8.0,0.0
18172,2014-12,Florida,Restaurant,,,,,,6,0.0,0.0
18173,2014-12,Florida,Catering Service,"Ice; Green Beans; Chicken, Marsala",Ice; Green Beans; Chicken; Mushrooms,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,31,0.0,0.0
18174,2014-12,Florida,Restaurant,Cheese And Crackers,,Norovirus genogroup I,Unknown,Confirmed,22,0.0,0.0
18175,2014-12,Florida,,Buffet,Buffet,Norovirus genogroup II,Unknown,Confirmed,33,0.0,0.0
18176,2014-12,Georgia,Catering Service,"Chicken, Smoked",Chicken,Salmonella enterica,Thompson,Confirmed,56,4.0,0.0
18177,2014-12,Hawaii,,"Fried Rice, Unspecified; Stir-Fry",,,,,8,0.0,0.0
18178,2014-12,Idaho,Farm/Dairy,"Milk, Unpasteurized",,Cryptosporidium,,Confirmed,4,1.0,0.0
18179,2014-12,Illinois,Restaurant,,,Norovirus unknown,,Suspected,6,0.0,0.0
18180,2014-12,Indiana,Restaurant,,,Staphylococcus aureus,,Confirmed,10,0.0,0.0
18181,2014-12,Iowa,Restaurant,,,Norovirus unknown,,Confirmed,8,0.0,0.0
18182,2014-12,Iowa,Banquet Facility,,,Norovirus,,Suspected,176,2.0,0.0
18183,2014-12,Iowa,Restaurant,,,Salmonella enterica; Salmonella enterica,Enteritidis; Enteritidis,Confirmed; Confirmed,6,,0.0
18184,2014-12,Maryland,Restaurant,,,,,,5,0.0,0.0
18185,2014-12,Maryland,Restaurant,,,,,,32,0.0,0.0
18186,2014-12,Massachusetts,Restaurant,,,Norovirus genogroup II,,Confirmed,16,0.0,0.0
18187,2014-12,Massachusetts,,,,Norovirus genogroup II,,Suspected,9,0.0,0.0
18188,2014-12,Massachusetts,Fast Food Restaurant,Bacalhau A Gomes De Sa,"Fish, Codfish",Salmonella enterica,Typhimurium,Confirmed,57,6.0,0.0
18189,2014-12,Michigan,Restaurant; Unknown,,,,,,2,0.0,0.0
18190,2014-12,Minnesota,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,5,0.0,0.0
18191,2014-12,Minnesota,Restaurant,Appetizers; Appetizers; Artichoke Dip,,Norovirus genogroup I,GI_2,Confirmed,30,0.0,0.0
18192,2014-12,Minnesota,Restaurant,"Pork, Bacon","Pork, Bacon",Norovirus genogroup II,,Confirmed,9,0.0,0.0
18193,2014-12,Minnesota,Restaurant,Green Beans,,Norovirus genogroup II,,Confirmed,58,0.0,0.0
18194,2014-12,Minnesota,Catering Service,Breakfast Sandwich,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,11,0.0,0.0
18195,2014-12,Minnesota,Restaurant,Hamburger,,Norovirus,,Suspected,10,0.0,0.0
18196,2014-12,Minnesota,Catering Service,,,Norovirus,,Suspected,4,0.0,0.0
18197,2014-12,Missouri,,Turkey,Turkey,Staphylococcus aureus,,Confirmed,43,0.0,0.0
18198,2014-12,Multistate,Private Home/Residence,Cashews,,Salmonella enterica,Stanley,Confirmed,18,4.0,0.0
18199,2014-12,New Jersey,Restaurant,,,Hepatitis A,,Confirmed,3,1.0,0.0
18200,2014-12,New York,School/College/University,Corn And Bean Salad,,Norovirus genogroup II,,Confirmed,34,0.0,0.0
18201,2014-12,New York,Restaurant,,,Norovirus genogroup II,,Confirmed,9,0.0,0.0
18202,2014-12,New York,Restaurant,,,Norovirus genogroup II,,Confirmed,15,0.0,0.0
18203,2014-12,North Carolina,Catering Service,,,Salmonella,,Confirmed,40,0.0,0.0
18204,2014-12,Ohio,Restaurant,,,,,,3,0.0,0.0
18205,2014-12,Ohio,,Shrimp Cocktail,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,3,1.0,0.0
18206,2014-12,Ohio,Restaurant,,,Norovirus,,Suspected,7,0.0,0.0
18207,2014-12,Oregon,Restaurant,Rice,,,,,5,,
18208,2014-12,Oregon,Restaurant,,,,,,4,,
18209,2014-12,Oregon,Restaurant,Pico De Gallo,,Norovirus genogroup I,,Suspected,16,,
18210,2014-12,Oregon,Private Home/Residence,Venison,,"Escherichia coli, Shiga toxin-producing",O157,Suspected,12,3.0,1.0
18211,2014-12,Pennsylvania,Private Home/Residence,"Pate, Chicken Liver","Liver, Chicken",Campylobacter jejuni,,Confirmed,3,0.0,0.0
18212,2014-12,Puerto Rico,Private Home/Residence; Catering Service,Pork,Pork,Staphylococcus aureus,,Confirmed,24,0.0,0.0
18213,2014-12,Rhode Island,Restaurant,"Soup, Vietnamese Pho",,,,,2,0.0,0.0
18214,2014-12,South Carolina,Catering Service,Turkey And Gravy,,Clostridium perfringens,,Confirmed,55,0.0,0.0
18215,2014-12,Virginia,Banquet Facility,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,29,0.0,0.0
18216,2014-12,Virginia,Banquet Facility,,,Norovirus genogroup II,,Suspected,15,0.0,0.0
18217,2014-12,Washington,Restaurant,,,Norovirus,,Suspected,5,0.0,0.0
18218,2014-12,Washington,Banquet Facility,,,Norovirus unknown,,Suspected,16,0.0,0.0
18219,2014-12,Washington,Banquet Facility,,,Norovirus unknown,,Suspected,16,0.0,0.0
18220,2014-12,Wisconsin,Restaurant,Artichoke Dip,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,16,0.0,0.0
18221,2014-12,Wisconsin,Restaurant,"Pork, Carnitas; Barbacoa",Pork; Beef,Clostridium perfringens; Bacillus cereus,,Suspected; Suspected,5,0.0,0.0
18222,2015-01,California,Restaurant,,,,,,5,0.0,0.0
18223,2015-01,California,Fast Food Restaurant,,,Norovirus unknown,,Suspected,4,0.0,0.0
18224,2015-01,California,Restaurant,,,Norovirus unknown,,Suspected,3,0.0,0.0
18225,2015-01,California,,Breads,,Unknown,,Confirmed,44,0.0,0.0
18226,2015-01,Colorado,Restaurant,,,,,,2,0.0,0.0
18227,2015-01,Colorado,,"Muffin, Unspecified",,,,,10,0.0,0.0
18228,2015-01,Colorado,Restaurant,,,Clostridium perfringens,,Suspected,3,0.0,0.0
18229,2015-01,Connecticut,Restaurant,Mimosa,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,18,0.0,0.0
18230,2015-01,Connecticut,Private Home/Residence,"Crab, Raw",,Vibrio parahaemolyticus,,Confirmed,2,0.0,0.0
18231,2015-01,Florida,Catering Service; Grocery Store,"Beef, Stew",,,,,9,0.0,0.0
18232,2015-01,Florida,Fast Food Restaurant,,,Norovirus genogroup II,,Suspected,4,0.0,0.0
18233,2015-01,Florida,Grocery Store,Cake,,Norovirus,,Suspected,5,0.0,0.0
18234,2015-01,Florida,Restaurant,Mushroom And Swiss Hamburger Sandwich,Bread; Ground Beef; Mushrooms; Swiss Cheese,,,,4,0.0,0.0
18235,2015-01,Florida,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,6,0.0,0.0
18236,2015-01,Florida,Restaurant,"Tortilla Chips; Salsa, Unspecified; Enchiladas",,,,,3,0.0,0.0
18237,2015-01,Florida,Restaurant,Ice,Ice,,,,4,0.0,0.0
18238,2015-01,Florida,Private Home/Residence,"Fish, Snapper","Fish, Snapper",Ciguatoxin,,Confirmed,2,0.0,0.0
18239,2015-01,Hawaii,,Walu Fish,,Unknown,,Suspected,2,0.0,0.0
18240,2015-01,Illinois,Fast Food Restaurant,,,Norovirus genogroup II,,Confirmed,2,0.0,0.0
18241,2015-01,Illinois,,Apple Juice,Juice,Unknown,,Suspected,6,0.0,0.0
18242,2015-01,Illinois,School/College/University,,,,,,7,0.0,0.0
18243,2015-01,Indiana,Unknown,,,,,,10,0.0,0.0
18244,2015-01,Iowa,Catering Service,,,Norovirus genogroup II,,Confirmed,11,2.0,0.0
18245,2015-01,Kansas,,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,61,7.0,1.0
18246,2015-01,Kentucky,,,,"Escherichia coli, Shiga toxin-producing",O157,Confirmed,2,2.0,0.0
18247,2015-01,Maryland,Restaurant,,,,,,3,0.0,0.0
18248,2015-01,Maryland,Banquet Facility,,,,,,46,0.0,0.0
18249,2015-01,Michigan,,,,Salmonella enterica,Baildon,Confirmed,5,2.0,0.0
18250,2015-01,Michigan,Restaurant,"Salad, Other; Salad",Lettuce; Tomato; Lettuce; Tomato,,,,8,0.0,0.0
18251,2015-01,Minnesota,Restaurant,,,Norovirus genogroup II,,Confirmed,7,0.0,0.0
18252,2015-01,Minnesota,Restaurant Buffet,"Chicken; Banana, Unspecified",Chicken; Banana,Norovirus genogroup II,GII_6,Confirmed,4,0.0,0.0
18253,2015-01,Minnesota,,,,Norovirus,,Confirmed,10,0.0,0.0
18254,2015-01,Minnesota,Restaurant,"French Fries; Spinach Artichoke Dip; Quesadilla, Chicken",Other Cheese; Other Cheese; Other Cheese,Unknown,,Suspected,7,0.0,0.0
18255,2015-01,New York,Fast Food Restaurant,,,Hepatitis A,,Confirmed,3,1.0,0.0
18256,2015-01,North Dakota,Restaurant,,,,,,9,0.0,0.0
18257,2015-01,Ohio,Restaurant,,,Norovirus genogroup II,GII_6,Confirmed,4,0.0,0.0
18258,2015-01,Ohio,Restaurant,,,Norovirus genogroup II,GII_6,Confirmed,15,1.0,0.0
18259,2015-01,Ohio,Restaurant,,,Norovirus,,Suspected,3,0.0,0.0
18260,2015-01,Ohio,Restaurant,Alfredo Sauce,,Staphylococcus unknown,,Confirmed,5,0.0,0.0
18261,2015-01,Ohio,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,21,0.0,0.0
18262,2015-01,Ohio,Restaurant,,,Norovirus,,Suspected,4,0.0,0.0
18263,2015-01,Ohio,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,28,0.0,0.0
18264,2015-01,Oklahoma,Private Home/Residence,,,Salmonella enterica,Typhi,Confirmed,36,12.0,0.0
18265,2015-01,Oregon,Private Home/Residence,Sour Cream,Sour Cream,Listeria monocytogenes,,Confirmed,2,0.0,0.0
18266,2015-01,Puerto Rico,Private Home/Residence,"Fish, Hogfish",,Ciguatoxin,,Suspected,4,0.0,0.0
18267,2015-01,Rhode Island,Restaurant,,,Staphylococcus aureus,,Suspected,2,0.0,0.0
18268,2015-01,South Carolina,Catering Service,,,Norovirus genogroup II,,Suspected,77,0.0,0.0
18269,2015-01,South Carolina,Restaurant,Tuna Steak,Tuna Steak,Scombroid toxin,,Confirmed,2,0.0,0.0
18270,2015-01,Texas,,Ginger,Apple; Collard Greens; Kale; Pineapple,,,,2,0.0,0.0
18271,2015-01,Texas,Restaurant,,,Norovirus genogroup II,,Confirmed,48,0.0,0.0
18272,2015-01,Texas,Catering Service,,,,,,10,0.0,0.0
18273,2015-01,Texas,Restaurant,"Chicken, Roasted",,Salmonella unknown,,Confirmed,6,0.0,0.0
18274,2015-01,Virginia,Restaurant; Private Home/Residence,,,,,,20,0.0,0.0
18275,2015-01,Virginia,Restaurant,"Fried Rice, Unspecified",,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,9,1.0,0.0
18276,2015-01,Virginia,Banquet Facility,,,,,,20,0.0,0.0
18277,2015-01,Virginia,Nursing Home/Assisted Living Facility,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,53,8.0,0.0
18278,2015-01,Virginia,School/College/University,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,94,0.0,0.0
18279,2015-01,Washington,Restaurant,"Beef, Brisket","Beef, Brisket",Bacillus cereus,,Suspected,2,0.0,0.0
18280,2015-01,Wisconsin,Banquet Facility,Shredded Chicken,,Clostridium perfringens,,Suspected,58,0.0,0.0
18281,2015-02,Arizona,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,2,1.0,0.0
18282,2015-02,California,Fast Food Restaurant,"Ground Beef, Cheeseburger",,Norovirus unknown,,Confirmed,2,0.0,0.0
18283,2015-02,California,Restaurant,,,,,,8,0.0,0.0
18284,2015-02,California,Restaurant,,,,,,2,0.0,0.0
18285,2015-02,California,Restaurant,,,Staphylococcus aureus,,Suspected,4,0.0,0.0
18286,2015-02,California,Restaurant,,,Norovirus unknown,,Suspected,2,0.0,0.0
18287,2015-02,California,Fast Food Restaurant,Rice,,Bacterium,,Suspected,5,0.0,0.0
18288,2015-02,California,Restaurant,,,Norovirus unknown,,Suspected,5,0.0,0.0
18289,2015-02,California,,"Milk, Whole Milk Unpasteurized",Milk,Campylobacter jejuni,,Confirmed,8,2.0,0.0
18290,2015-02,California,Restaurant,"Oysters, Raw",Oysters,Norovirus unknown; Salmonella enterica,Enteritidis,Confirmed; Suspected,21,0.0,0.0
18291,2015-02,California,Restaurant; Banquet Facility,"Cake; Cheese; Eggs, Quiche; Petit Fours; Truffles; Coffee; Beverages; Water; Breads",,Norovirus unknown,,Suspected,10,0.0,0.0
18292,2015-02,Colorado,Private Home/Residence,"Fish, Tuna",,Scombroid toxin,,Confirmed,4,0.0,0.0
18293,2015-02,Connecticut,Catering Service,Salad,,Norovirus genogroup II,,Confirmed,20,0.0,0.0
18294,2015-02,Connecticut,Banquet Facility,,,,,,60,0.0,0.0
18295,2015-02,Florida,Restaurant,,,,,,2,0.0,0.0
18296,2015-02,Idaho,Restaurant,"Spring Rolls, Unspecified",,Salmonella enterica,Schwarzengrund,Confirmed,6,0.0,0.0
18297,2015-02,Illinois,Fast Food Restaurant,,,,,,11,0.0,0.0
18298,2015-02,Illinois,Restaurant,,,Norovirus,,Suspected,4,0.0,0.0
18299,2015-02,Illinois,Catering Service,,,Norovirus genogroup II,,Confirmed,7,0.0,0.0
18300,2015-02,Illinois,,,,Clostridium botulinum,,Confirmed,2,2.0,0.0
18301,2015-02,Indiana,Restaurant,,,,,,5,0.0,0.0
18302,2015-02,Iowa,Fast Food Restaurant,,,Norovirus unknown,,Suspected,8,,0.0
18303,2015-02,Iowa,Restaurant,,,Norovirus unknown,,Suspected,2,0.0,0.0
18304,2015-02,Iowa,Restaurant,,,,,,5,0.0,0.0
18305,2015-02,Iowa,Restaurant,,,Norovirus unknown,,Suspected,4,0.0,0.0
18306,2015-02,Kansas,Restaurant,,,,,,3,0.0,0.0
18307,2015-02,Kansas,Unknown,,,Salmonella enterica,Mississippi,Confirmed,2,0.0,0.0
18308,2015-02,Kansas,Restaurant,,,,,,2,0.0,0.0
18309,2015-02,Kansas,Restaurant,,,Norovirus genogroup II,Unknown,Suspected,2,0.0,0.0
18310,2015-02,Massachusetts,,Beets,Beets,,,,40,0.0,0.0
18311,2015-02,Michigan,Restaurant,,,,,,4,1.0,0.0
18312,2015-02,Michigan,Restaurant,,,,,,13,0.0,0.0
18313,2015-02,Minnesota,Banquet Facility,,,Norovirus genogroup II,,Confirmed,30,0.0,0.0
18314,2015-02,Minnesota,Fast Food Restaurant,,,Norovirus genogroup II,Other,Confirmed,18,0.0,0.0
18315,2015-02,Minnesota,Restaurant,,,Norovirus genogroup II,,Suspected,4,1.0,0.0
18316,2015-02,Montana,Restaurant,,,,,,4,0.0,0.0
18317,2015-02,Montana,Restaurant,Garden Salad,,Salmonella enterica,Braenderup,Confirmed,39,1.0,0.0
18318,2015-02,Nevada,Restaurant,Spices,,Salmonella enterica,Enteritidis,Confirmed,7,2.0,0.0
18319,2015-02,New Jersey,Banquet Facility,,,,,,47,0.0,0.0
18320,2015-02,New York,Restaurant,,,Norovirus genogroup II,,Suspected,6,0.0,0.0
18321,2015-02,New York,Restaurant,Pizza,,,,,4,0.0,0.0
18322,2015-02,New York,Restaurant,Beef,,,,,3,0.0,0.0
18323,2015-02,North Dakota,Restaurant,,,,,,4,0.0,0.0
18324,2015-02,Ohio,Private Home/Residence,Chipped Beef And Onion Cheese Ball,,Norovirus,,Suspected,15,0.0,0.0
18325,2015-02,Ohio,Restaurant,,,Norovirus,,Suspected,3,0.0,0.0
18326,2015-02,Ohio,Fast Food Restaurant,,,,,,2,0.0,0.0
18327,2015-02,Ohio,Catering Service,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,28,1.0,0.0
18328,2015-02,Ohio,Restaurant,,,Norovirus,,Suspected,3,0.0,0.0
18329,2015-02,Ohio,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Suspected,2,0.0,0.0
18330,2015-02,Ohio,Restaurant; Private Home/Residence,"Cantaloupe; Pineapple, Unspecified; Grapes",,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,35,0.0,0.0
18331,2015-02,Ohio,Catering Service,Rendang; Sate Ayam,,Bacillus unknown; Clostridium perfringens,,Suspected; Suspected,38,0.0,0.0
18332,2015-02,Oregon,Restaurant,Salsa,,Norovirus genogroup II,,Confirmed,10,0.0,0.0
18333,2015-02,Oregon,Restaurant,Guacamole,,Norovirus genogroup II,,Confirmed,26,0.0,0.0
18334,2015-02,Oregon,Restaurant,,,Norovirus genogroup II,,Confirmed,30,0.0,0.0
18335,2015-02,Oregon,,,,Norovirus genogroup II,,Confirmed,10,0.0,0.0
18336,2015-02,Pennsylvania,Restaurant,,,Norovirus,,Confirmed,87,0.0,0.0
18337,2015-02,Puerto Rico,,,,,,,15,,
18338,2015-02,South Carolina,Restaurant,,,Norovirus genogroup II,,Suspected,11,0.0,0.0
18339,2015-02,Tennessee,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,8,0.0,0.0
18340,2015-02,Texas,Fast Food Restaurant,,,,,,2,0.0,0.0
18341,2015-02,Texas,Catering Service,,,,,,11,0.0,0.0
18342,2015-02,Virginia,Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,13,1.0,0.0
18343,2015-02,Virginia,Private Home/Residence,"Peas, Green",,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,21,1.0,0.0
18344,2015-02,Virginia,Restaurant,,,Norovirus genogroup II,,Suspected,5,0.0,0.0
18345,2015-02,Washington,Fast Food Restaurant,Chicken Roll,,Bacillus cereus,,Suspected,3,0.0,0.0
18346,2015-02,Washington,Catering Service,,,Salmonella enterica,"I 4,[5],12:i:-",Confirmed,8,1.0,0.0
18347,2015-02,Wisconsin,Fast Food Restaurant,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,100,1.0,0.0
18348,2015-02,Wisconsin,Banquet Facility,,,Norovirus genogroup II,GII_4 Sydney (2012),Confirmed,8,0.0,0.0
18349,2015-02,Wisconsin,Restaurant,,,,,,4,0.0,0.0
18350,2015-03,Alabama,Restaurant,,,Campylobacter jejuni,,Confirmed,4,2.0,0.0
18351,2015-03,Arizona,Private Home/Residence; Banquet Facility,,,Salmonella enterica,Enteritidis,Confirmed,14,5.0,0.0
18352,2015-03,Arizona,Banquet Facility,Bruschetta,Basil; Bread; Oil; Tomato,Salmonella enterica,Enteritidis,Confirmed,38,1.0,0.0
18353,2015-03,Arkansas,Restaurant,,,Norovirus,,Suspected,17,0.0,0.0
18354,2015-03,California,Restaurant,,,Norovirus unknown,,Confirmed,8,0.0,0.0
18355,2015-03,California,Restaurant,,,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,2,0.0,0.0
18356,2015-03,California,Restaurant,"Salad, Unspecified",,Norovirus unknown,,Suspected,5,1.0,0.0
18357,2015-03,California,Private Home/Residence; Catering Service,,,Norovirus unknown,,Suspected,25,0.0,0.0
18358,2015-03,California,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,23,1.0,0.0
18359,2015-03,California,Banquet Facility,,,,,,12,0.0,0.0
18360,2015-03,California,Restaurant,,,Campylobacter jejuni,,Suspected,3,0.0,0.0
18361,2015-03,California,Restaurant,,,Salmonella enterica,Enteritidis,Confirmed,6,0.0,0.0
18362,2015-03,California,Restaurant,,,Norovirus unknown,,Suspected,4,0.0,0.0
18363,2015-03,California,Fast Food Restaurant,,,,,,13,0.0,0.0
18364,2015-03,Colorado,Restaurant,"Oysters, Raw",,Norovirus,,Suspected,2,0.0,0.0
18365,2015-03,Colorado,Restaurant,,,Norovirus,,Suspected,5,0.0,0.0
18366,2015-03,Colorado,Private Home/Residence,Lasagna,,Salmonella enterica,Typhimurium,Confirmed,4,0.0,0.0
18367,2015-03,Connecticut,Restaurant,,,Norovirus genogroup II,GII_4 New Orleans (2009),Confirmed,21,0.0,0.0
18368,2015-03,Florida,Restaurant,,,Norovirus,,Suspected,6,0.0,0.0
18369,2015-03,Florida,Restaurant,,,Norovirus,,Suspected,4,0.0,0.0
18370,2015-03,Florida,Private Home/Residence,"Fish, Baracuda","Fish, Baracuda",Ciguatoxin,,Confirmed,2,0.0,0.0
18371,2015-03,Georgia,Restaurant,,,Norovirus unknown,,Suspected,4,0.0,0.0
18372,2015-03,Georgia,Prison/Jail,Hot Dog; Pork And Beans,,Clostridium perfringens,,Confirmed,76,0.0,0.0
18373,2015-03,Idaho,Banquet Facility,"Turkey, Ground",Turkey,Salmonella enterica,Enteritidis,Confirmed,28,,0.0
18374,2015-03,Idaho,Farm/Dairy,"Cottage Cheese, Unpasteurized",,Campylobacter,,Confirmed,4,0.0,0.0
18375,2015-03,Illinois,Restaurant,,,Norovirus; Norovirus genogroup II,,Suspected; Confirmed,15,1.0,0.0
